Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,correo de programador,correo de planeador,imagen_observacion,aprobacion programador
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, anclaje de la bomba, limpieza general. ",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,Mangueras neumáticas: Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas de aire.,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,Unidad de mantenimiento: Inspeccionar estado general de la unidad de mantenimiento y su conexión al sistema. Inspeccionar la ausencia de fugas de aire,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,"Bloque de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,"Sistema de lubricación de los sellos: Inspeccionar el estado de la electroválvula, verificar sus conexiones y estado general del conector, estado general de las mangueras. Verificar la ausencia de fugas de agua.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,"Actuador proporcional: Inspeccionar estado del posicionador del actuador: ruido, temperatura, corriente y  estado de la instalación eléctrica.Inspeccionar el funcionamiento del actuador en modo automático y manual.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,"Actuador proporcional: Inspeccionar el estado general del actuador, conexiones, limpieza. Inspeccionar anclaje a la tuberia.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946581,TANQUE BT2,13342005,INSPECCIÓN SEMANAL TK BT2,"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946581,TANQUE BT2,13342005,INSPECCIÓN SEMANAL TK BT2,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946581,TANQUE BT2,13342005,INSPECCIÓN SEMANAL TK BT2,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: conexiones, estado de la bornera, limpieza y anclaje de la base del motor. Inspeccionar estado de la guarda de protección del motor.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946581,TANQUE BT2,13342005,INSPECCIÓN SEMANAL TK BT2,"Bombas - sistema de impulsión: Inspeccionar el estado de la bomba, ruido y  temperatura de la bomba. Verificar la ausencia de fugas. ",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946581,TANQUE BT2,13342005,INSPECCIÓN SEMANAL TK BT2,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, anclaje de la bomba, limpieza general. ",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946581,TANQUE BT2,13342005,INSPECCIÓN SEMANAL TK BT2,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946581,TANQUE BT2,13342005,INSPECCIÓN SEMANAL TK BT2,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946581,TANQUE BT2,13342005,INSPECCIÓN SEMANAL TK BT2,Mangueras neumáticas: Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas de aire.,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946581,TANQUE BT2,13342005,INSPECCIÓN SEMANAL TK BT2,Unidad de mantenimiento: Inspeccionar estado general de la unidad de mantenimiento y su conexión al sistema. Inspeccionar la ausencia de fugas de aire,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946581,TANQUE BT2,13342005,INSPECCIÓN SEMANAL TK BT2,"Bloque de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946581,TANQUE BT2,13342005,INSPECCIÓN SEMANAL TK BT2,"Sistema de lubricación de los sellos: Inspeccionar el estado de la electroválvula, verificar sus conexiones y estado general del conector, estado general de las mangueras. Verificar la ausencia de fugas de agua.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946581,TANQUE BT2,13342005,INSPECCIÓN SEMANAL TK BT2,"Actuador proporcional: Inspeccionar estado del posicionador del actuador: ruido, temperatura, corriente y  estado de la instalación eléctrica.Inspeccionar el funcionamiento del actuador en modo automático y manual. ",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946581,TANQUE BT2,13342005,INSPECCIÓN SEMANAL TK BT2,"Actuador proporcional: Inspeccionar el estado general del actuador, conexiones, limpieza. Inspeccionar anclaje a la tuberia.",,,,"0,0769230769",,,,,,,,
LINEA PARA LLENADO DE VASOS,71009203,CODIFICADOR VASOS,13342159,INSPECCIÓN SEMANAL CODIFICADOR VASO,REVISIÓN DE SUMINISTRO ELECTRÓNICO,,,,"0,1428571429",,,,,,,,
LINEA PARA LLENADO DE VASOS,71009203,CODIFICADOR VASOS,13342159,INSPECCIÓN SEMANAL CODIFICADOR VASO,"FUGAS DE AIRE,TINTA,DISOLVENTE",,,,"0,1428571429",,,,,,,,
LINEA PARA LLENADO DE VASOS,71009203,CODIFICADOR VASOS,13342159,INSPECCIÓN SEMANAL CODIFICADOR VASO,NIVEL DE BOTELLAS DE FLUIDO,,,,"0,1428571429",,,,,,,,
LINEA PARA LLENADO DE VASOS,71009203,CODIFICADOR VASOS,13342159,INSPECCIÓN SEMANAL CODIFICADOR VASO,VERIFICAR IMPRESIÓN DE CÓDIGO,,,,"0,1428571429",,,,,,,,
LINEA PARA LLENADO DE VASOS,71009203,CODIFICADOR VASOS,13342159,INSPECCIÓN SEMANAL CODIFICADOR VASO,VERIFICAR SISTEMA DE SEGURIDAD,,,,"0,1428571429",,,,,,,,
LINEA PARA LLENADO DE VASOS,71009203,CODIFICADOR VASOS,13342159,INSPECCIÓN SEMANAL CODIFICADOR VASO,ESTADO GENERAL DEL EQUIPO,,,,"0,1428571429",,,,,,,,
LINEA PARA LLENADO DE VASOS,71009203,CODIFICADOR VASOS,13342159,INSPECCIÓN SEMANAL CODIFICADOR VASO,LIMPIEZA DEL EQUIPO,,,,"0,1428571429",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946567,RED JARABE TERMINADO,13342014,INSPECCIÓN SEMANAL RED DE JARABE TERMINA,"Sensores: Inspeccionar estado general de los sensores, sus conexiones y su funcionamiento, Inspeccionar el estado de los controladores, sus conexiones y funcionamiento y estado de la pantalla.",,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946567,RED JARABE TERMINADO,13342014,INSPECCIÓN SEMANAL RED DE JARABE TERMINA,"Motores de las bombas de envio y retorno: ruido, temperatura, corriente, conexiones, estado de la bornera, limpieza, anclaje, guarda del motor y  estado de la instalación eléctrica.",,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946567,RED JARABE TERMINADO,13342014,INSPECCIÓN SEMANAL RED DE JARABE TERMINA,Estado general: Inpeccionar el estado general del sistema CIP y verificar la ausencia de fugas.,,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946567,RED JARABE TERMINADO,13342014,INSPECCIÓN SEMANAL RED DE JARABE TERMINA,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946567,RED JARABE TERMINADO,13342014,INSPECCIÓN SEMANAL RED DE JARABE TERMINA,Mangueras neumáticas: Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas.,,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946567,RED JARABE TERMINADO,13342014,INSPECCIÓN SEMANAL RED DE JARABE TERMINA,"Bloque de actuadores de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento.",,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946567,RED JARABE TERMINADO,13342014,INSPECCIÓN SEMANAL RED DE JARABE TERMINA,Unidad de mantenimiento: Inspeccionar estado general de la unidad de mantenimiento y su conexión al sistema. Inspeccionar la ausencia de fugas de aire.,,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946567,RED JARABE TERMINADO,13342014,INSPECCIÓN SEMANAL RED DE JARABE TERMINA,"Tanques: Inspeccionar todos los sensores: nivel, temperatura y tapa.",,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946567,RED JARABE TERMINADO,13342014,INSPECCIÓN SEMANAL RED DE JARABE TERMINA,Válvulas:  Verificación del estado y conexiones del bloque de válvulas de cada tanque.,,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946567,RED JARABE TERMINADO,13342014,INSPECCIÓN SEMANAL RED DE JARABE TERMINA,Líneas de envío a llenadoras: Inspeccionar estado y conexiones de los sensores de flujo y presión. Inspeccionar estado y conexiones de los controladores. Inspeccionar estado y conexiones de las válvulas. ,,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946567,RED JARABE TERMINADO,13342014,INSPECCIÓN SEMANAL RED DE JARABE TERMINA,"Tablero de control (isla): Inspeccionar estado de los componentes, sus conexiones y limpieza. Estado y funcionamiento de la unidad aclimatizadora. ",,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946567,RED JARABE TERMINADO,13342014,INSPECCIÓN SEMANAL RED DE JARABE TERMINA,"Tablero de control bombas de envío a llenadoras: Inspeccionar estado de los componentes, sus conxiones y limpieza.",,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946565,RED CIP,13342026,INSPECCIÓN SEMANAL RED CIP,"Sensores: Inspeccionar estado general de los sensores sus conexiones y su funcionamiento. Inspeccionar el estado de los controladores, sus conexiones y funcionamiento y estado de la pantalla.",,,,"0,1538461538",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946565,RED CIP,13342026,INSPECCIÓN SEMANAL RED CIP,"Motores de las bombas de envío y retorno: ruido, temperatura, conexiones, estado de la bornera, corriente,  estado de la instalación eléctrica, sulfataciones y partes estructurales.",,,,"0,1538461538",,,,,,,,
