Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,Completado,Observaciones,Fecha Programada,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
EQUIPOS PARA SERVICIOS INDUSTRIALES,709718,TANQUE DE SODA CAUSTICA,13350438,Inspeccion semanal tanque de soda causti,SOLDADURA Y TORNILLERIA,"0,0166666667",si,si,si,si,si,CUMPLE,"13/5/2024, 12:55:18",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709718,TANQUE DE SODA CAUSTICA,13350438,Inspeccion semanal tanque de soda causti,MIRILLA DE NIVEL,"0,0166666667",si,si,si,si,si,CUMPLE,"13/5/2024, 12:55:46",si,.,.,CUMPLE
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710063,TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,13350433,Inspeccion semanal planta aguas residual,TABLERO ELECTRICO,"0,0125",si,si,si,si,si,CUMPLE,"8/5/2024, 17:21:04",si,.,.,CUMPLE
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710063,PLANTA AGUAS RESIDUALES AZUCARADAS,13350433,Inspeccion semanal planta aguas residual,TANQUE SODA,"0,0125",si,si,si,si,si,CUMPLE,"8/5/2024, 17:21:42",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,MOTORES Y BOMBAS,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:52:32",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,CONTROL DE TEMPERATURA,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:53:35",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,CONTROLES DE NIVEL,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:53:42",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,SERPENTIN Y TUBERIA DE VAPOR,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:53:49",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,BOMBAS DOSIFICADORAS,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:53:58",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,MANOMETROS Y TERMOMETROS,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:54:05",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,ELECTRO VALVULAS ,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:54:17",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,BOQUILLAS DE LAVADO EXTERNO E INTERNO,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:54:24",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,TABLERO ELECTRICO,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:54:31",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,CANASTAS,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:54:38",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,MOTORREDUCTOR ELECTRICO,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:54:47",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,CILINDROS NEUMATICOS,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:54:58",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,SENSORES Y FOTOCELDAS,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:55:05",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,CHUMACERAS,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:55:18",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,CORTINAS Y SEPARADORES,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:55:26",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,BANDEJA DESCARGA,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:54:52",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,SOLDADURA Y TORNILLERIA,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:55:34",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,FUGAS DE PRODUCTO,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 12:58:59",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,TABLERO ELECTRICO,"0,0357142857",si,si,si,si,si,CUMPLE,"10/5/2024, 12:56:11",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,SENSORES,"0,0357142857",si,si,si,si,si,CUMPLE,"10/5/2024, 12:56:19",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,CILINDROS NEUMATICOS,"0,0357142857",si,si,si,si,si,CUMPLE,"10/5/2024, 12:56:25",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,MOTOR Y BOMBA DE LLENADO,"0,0357142857",si,si,si,si,si,CUMPLE,"10/5/2024, 12:56:31",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,MANGUERAS DE AIRE Y AGUA,"0,0357142857",si,si,si,si,si,CUMPLE,"10/5/2024, 12:56:36",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,VALVULA DE LLENADO,"0,0357142857",si,si,si,si,si,CUMPLE,"10/5/2024, 12:56:57",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,CADENA DE TAPONADO,"0,0357142857",si,si,si,si,si,CUMPLE,"10/5/2024, 12:57:50",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,TOLVA DE TAPAPONES,"0,0357142857",si,si,si,si,si,CUMPLE,"10/5/2024, 12:58:00",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,CARRILERA DE TAPONES,"0,0357142857",si,si,si,si,si,CUMPLE,"10/5/2024, 12:58:09",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,ELECTROVALVULAS,"0,0357142857",si,si,si,si,si,CUMPLE,"10/5/2024, 12:58:22",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,FUGAS,"0,0357142857",si,si,si,si,si,CUMPLE,"10/5/2024, 12:58:42",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,CODIFICADOR,"0,0357142857",si,si,si,si,si,CUMPLE,"10/5/2024, 12:58:46",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,SOLDADURA Y TORNILLERIA,"0,0357142857",si,si,si,si,si,CUMPLE,"10/5/2024, 12:58:54",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710117,LAVADORA DE HUACALES,13350452,Inspeccion semanal lavadora de huacales,MOTOBOMBA,"0,1",si,si,si,si,si,CUMPLE,"10/5/2024, 12:59:24",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710117,LAVADORA DE HUACALES,13350452,Inspeccion semanal lavadora de huacales,FUGAS,"0,1",si,si,si,si,si,CUMPLE,"10/5/2024, 12:59:29",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710117,LAVADORA DE HUACALES,13350452,Inspeccion semanal lavadora de huacales,VALVULAS,"0,1",si,si,si,si,si,CUMPLE,"10/5/2024, 12:59:36",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710117,LAVADORA DE HUACALES,13350452,Inspeccion semanal lavadora de huacales,"TORNILLERIA,SOLDADURAS","0,1",si,si,si,si,si,CUMPLE,"10/5/2024, 12:59:42",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710117,LAVADORA DE HUACALES,13350452,Inspeccion semanal lavadora de huacales,PASARELA Y PASAMANOS,"0,1",si,si,si,si,si,CUMPLE,"10/5/2024, 12:59:48",si,.,.,CUMPLE
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,TABLERO ELECTRICO,"0,0055555556",si,si,si,si,si,CUMPLE,"7/5/2024, 16:40:14",si,.,.,CUMPLE
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,TABLERO ELECTRICO,"0,0058823529",si,si,si,si,si,CUMPLE,"7/5/2024, 17:14:55",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,749620,REDES ELECTRICAS,13350576,Inspeccion semanal redes electricas,SISTEMA ELECTRICO ,"0,05",si,si,si,si,si,CUMPLE,"13/5/2024, 12:55:57",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,749620,REDES ELECTRICAS,13350576,Inspeccion semanal redes electricas,CANALETA Y CONDULETAS,"0,05",si,si,si,si,si,CUMPLE,"13/5/2024, 12:56:07",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,820140,SECADOR  DE AIRE No.1  LINEA GASEOSA,13350666,Inspeccion semanal secador atlas FX15,TABLERO ELECTRICO,"0,5",si,si,si,si,si,CUMPLE,"13/5/2024, 12:56:11",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961601,TINA,13350562,Inspeccion semanal tina 1 jarabe termina,TINA 1,"0,0333333333",si,si,si,si,si,CUMPLE,"8/5/2024, 19:44:42",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961604,TINA,13350441,Inspeccion semanal tina 4 jarabe termina,TINA 4,"0,0333333333",si,si,si,si,si,CUMPLE,"8/5/2024, 19:45:03",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961605,TINA,13350442,Inspeccion semanal tina 5 jarabe termina,TINA 5,"0,0333333333",si,si,si,si,si,CUMPLE,"8/5/2024, 19:45:23",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961606,TINA,13350443,Inspeccion semanal tina 6 jarabe termina,TINA 6,"0,0333333333",si,si,si,si,si,CUMPLE,"8/5/2024, 19:45:51",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961607,TINA,13350444,Inspeccion semanal tina 7 jarabe termina,TINA 7,"0,0333333333",si,si,si,si,si,CUMPLE,"8/5/2024, 19:46:14",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961608,TINA,13350445,Inspeccion semanal tina 8 jarabe termina,TINA 8,"0,0333333333",si,si,si,si,si,CUMPLE,"8/5/2024, 19:46:45",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961609,TINA,13350446,Inspeccion semanal tina 9 jarabe termina,TINA 9,"0,0333333333",si,si,si,si,si,CUMPLE,"8/5/2024, 19:47:23",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69963202,TINA,13350454,Inspeccion semanal tina 2,TINA 2,"0,0333333333",si,si,si,si,si,CUMPLE,"8/5/2024, 19:47:44",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69963206,TINA,13350455,Inspeccion semanal tina 11,TINA 11,"0,0333333333",si,si,si,si,si,CUMPLE,"8/5/2024, 19:48:12",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69963212,TINA,13350456,Inspeccion semanal tk ing.pepsico,TK ING_ PEPSICO,"0,0333333333",si,si,si,si,si,CUMPLE,"8/5/2024, 19:48:34",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69963201,TINA,13343499,Inspeccion semanal tk disolucion ingredi,inspeccion semanal tk disolucion ingredi,"0,0333333333",si,si,si,si,si,CUMPLE,"8/5/2024, 19:48:58",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961603,TINA,13350561,Inspeccion semanal tina 3 jarabe termina,TINA 3,"0,0333333333",si,si,si,si,si,CUMPLE,"8/5/2024, 20:31:14",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961613,TANQUE BALANCEO JARABE,13343495,Inspeccion semanal tk p/l&d,tk p/l&d,"0,05",si,si,si,si,si,CUMPLE,"8/5/2024, 20:31:40",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961651,COCINA,13343496,Inspeccion semanal sala de jarabe,inspeccion Sala de Jarabes Cocina,"0,1666666667",si,si,si,si,si,CUMPLE,"10/5/2024, 14:39:29",si,.,.,CUMPLE
TRATAMIENTO DE AGUA PARA ENVASADO,70948407,TANQUE ALMACENAMIENTO DE AGUA  No 2,13343507,Inspeccion semanal tanque almace. agua 2,ESTADO INTERNO,"0,1",si,si,si,si,si,CUMPLE,"8/5/2024, 20:22:18",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,70948408,TANQUE AGUA RECUPERADA PRODUCCION,13350432,Inspeccion semanal tanque agua recuperad,FUGAS Y VALVULAS,"0,1",si,si,si,si,si,CUMPLE,"13/5/2024, 12:56:38",si,.,.,CUMPLE
TRATAMIENTO DE AGUA PARA ENVASADO,70948410,UNIDAD ULTRAVIOLETA  AGUA  CRISTAL,13343511,Inspeccion semanal uv aquafine a cristal,FUGAS,"0,125",si,si,si,si,si,CUMPLE,"8/5/2024, 20:24:21",si,.,.,CUMPLE
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71006301,PLANTA AGUAS RESIDUALES ALCALINAS,13350483,Inspeccion semanal residual alcalinas,TABLERO ELECTRICO,"0,025",si,si,si,si,si,CUMPLE,"9/5/2024, 13:23:39",si,.,.,CUMPLE
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71006301,PLANTA AGUAS RESIDUALES ALCALINAS,13350483,Inspeccion semanal residual alcalinas,BOMBAS TANQUES DE PROCESO,"0,025",si,si,si,si,si,CUMPLE,"9/5/2024, 13:23:53",si,.,.,CUMPLE
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71006301,PLANTA AGUAS RESIDUALES ALCALINAS,13350483,Inspeccion semanal residual alcalinas,SISTEMA QUEMADOR GAS,"0,025",si,si,si,si,si,CUMPLE,"9/5/2024, 13:23:59",si,.,.,CUMPLE
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71006301,PLANTA AGUAS RESIDUALES ALCALINAS,13350483,Inspeccion semanal residual alcalinas,BOMBAS DOSIFICACION ADITIVO,"0,025",si,si,si,si,si,CUMPLE,"9/5/2024, 13:24:03",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,MOTORES Y BOMBAS,"0,0090909091",si,si,si,si,si,CUMPLE,"10/5/2024, 13:00:01",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,CONTROLES DE NIVEL,"0,0090909091",si,si,si,si,si,CUMPLE,"10/5/2024, 13:00:13",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,MANOMETROS ,"0,0090909091",si,si,si,si,si,CUMPLE,"10/5/2024, 13:00:20",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,BOQUILLAS DE LAVADO EXTERNO E INTERNO,"0,0090909091",si,si,si,si,si,CUMPLE,"10/5/2024, 13:00:26",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,TABLERO ELECTRICO,"0,0090909091",si,si,si,si,si,CUMPLE,"10/5/2024, 13:00:32",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,MOTORREDUCTOR ELECTRICO,"0,0090909091",si,si,si,si,si,CUMPLE,"10/5/2024, 13:00:39",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,CHUMACERAS,"0,0090909091",si,si,si,si,si,CUMPLE,"10/5/2024, 13:00:48",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,CORTINAS Y SEPARADORES,"0,0090909091",si,si,si,si,si,CUMPLE,"10/5/2024, 13:00:56",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,TRANSPORTADORES,"0,0090909091",si,si,si,si,si,CUMPLE,"10/5/2024, 13:01:03",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,SOLDADURA Y TORNILLERIA,"0,0090909091",si,si,si,si,si,CUMPLE,"10/5/2024, 13:01:10",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,FUGAS DE PRODUCTO,"0,0090909091",si,si,si,si,si,CUMPLE,"10/5/2024, 13:01:18",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011602,TUNEL TERMOENCOGIDO PRECINTAS,13343523,Inspeccion seman termoencogido precinta,RESISTENCIA DE CALENTAMIENTO,"0,0125",si,si,si,si,si,CUMPLE,"10/5/2024, 13:01:31",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011602,TUNEL TERMOENCOGIDO PRECINTAS,13343523,Inspeccion seman termoencogido precinta,TERMOMETRO,"0,0125",si,si,si,si,si,CUMPLE,"10/5/2024, 13:01:40",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011602,TUNEL TERMOENCOGIDO PRECINTAS,13343523,Inspeccion seman termoencogido precinta,MANOMETRO,"0,0125",si,si,si,si,si,CUMPLE,"10/5/2024, 13:01:49",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011602,TUNEL TERMOENCOGIDO PRECINTAS,13343523,Inspeccion seman termoencogido precinta,CILINDROS NEUMATICOS,"0,0125",si,si,si,si,si,CUMPLE,"10/5/2024, 13:02:15",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011602,TUNEL TERMOENCOGIDO PRECINTAS,13343523,Inspeccion seman termoencogido precinta,BOMBA DE CALOR,"0,0125",si,si,si,si,si,CUMPLE,"10/5/2024, 13:02:31",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011602,TUNEL TERMOENCOGIDO PRECINTAS,13343523,Inspeccion seman termoencogido precinta,CONTADOR ,"0,0125",si,si,si,si,si,CUMPLE,"10/5/2024, 13:02:39",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011602,TUNEL TERMOENCOGIDO PRECINTAS,13343523,Inspeccion seman termoencogido precinta,TABLERO ELECTRICO ,"0,0125",si,si,si,si,si,CUMPLE,"10/5/2024, 13:03:14",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011602,TUNEL TERMOENCOGIDO PRECINTAS,13343523,Inspeccion seman termoencogido precinta,SOLDADURA Y TORNILLERIA,"0,0125",si,si,si,si,si,CUMPLE,"10/5/2024, 13:03:20",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,ESTADO DE VENTILADOR,"0,0111111111",si,si,si,si,si,CUMPLE,"10/5/2024, 13:04:04",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,ESTADO TINTA Y SOLVENTES,"0,0111111111",si,si,si,si,si,CUMPLE,"10/5/2024, 13:04:10",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,TABLERO ELECTRICO,"0,0111111111",si,si,si,si,si,CUMPLE,"10/5/2024, 13:04:15",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,ENCODER,"0,0111111111",si,si,si,si,si,CUMPLE,"10/5/2024, 13:05:05",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,MANDOS ELECTRONICOS,"0,0111111111",si,si,si,si,si,CUMPLE,"10/5/2024, 13:05:10",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,ESTADO DE LOS CONECTORES,"0,0111111111",si,si,si,si,si,CUMPLE,"10/5/2024, 13:05:15",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,ESTADO DE LA BOQUILLA,"0,0111111111",si,si,si,si,si,CUMPLE,"10/5/2024, 13:05:19",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,ESTADO DE LOS FILTROS,"0,0111111111",si,si,si,si,si,CUMPLE,"10/5/2024, 13:05:25",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,ESTADO DE LAS PLACAS DEFLECTORAS,"0,0111111111",si,si,si,si,si,CUMPLE,"10/5/2024, 13:05:29",si,.,.,CUMPLE
LINEA PARA EL LLENADO DE BOLSAS,71015302,TRANSPORTADOR DE BOLSAS,13350448,Inspeccion semanal transportador bolsas,TABLERO ELECTRICO,"0,1",si,si,si,si,si,CUMPLE,"7/5/2024, 17:40:28",si,.,.,CUMPLE
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71006303,TANQUE DE SODA CAUSTICA,13343520,Inspeccion semanal tanq cont. soda usada,VISOR DE NIVEL,"0,25",si,si,si,si,si,CUMPLE,"9/5/2024, 19:42:50",si,.,.,CUMPLE
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71006303,TANQUE DE SODA CAUSTICA,13343520,Inspeccion semanal tanq cont. soda usada,BOMBA DE PROCESO,"0,25",si,si,si,si,si,CUMPLE,"9/5/2024, 19:42:56",si,.,.,CUMPLE
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71006303,TANQUE DE SODA CAUSTICA,13343520,Inspeccion semanal tanq cont. soda usada,TUBERIA,"0,25",si,si,si,si,si,CUMPLE,"9/5/2024, 19:43:01",si,.,.,CUMPLE
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71006303,TANQUE DE SODA CAUSTICA,13343520,Inspeccion semanal tanq cont. soda usada,TABLERO ELECTRICO,"0,25",si,si,si,si,si,CUMPLE,"9/5/2024, 13:24:14",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628799,COMPRESOR DE REFRIGERACION N°6,13342796,Inspeccion semanal Compresor R.N° 6,"TUBERIA, VALVULAS TRAMPA DE LIQUIDO","0,0166666667",si,si,si,si,si,CUMPLE,"13/5/2024, 12:56:48",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628799,COMPRESOR DE REFRIGERACION N°6,13342796,Inspeccion semanal Compresor R.N° 6,"FUGAS AGUA,ACEITE O NHO3","0,0166666667",si,si,si,si,si,CUMPLE,"13/5/2024, 12:57:19",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628799,COMPRESOR DE REFRIGERACION N°6,13342796,Inspeccion semanal Compresor R.N° 6,CORREAS DE TRASMISION ,"0,0166666667",si,si,si,si,si,CUMPLE,"13/5/2024, 12:57:26",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628799,COMPRESOR DE REFRIGERACION N°6,13342796,Inspeccion semanal Compresor R.N° 6,RUIDOS EXTRAÑOS,"0,0166666667",si,si,si,si,si,CUMPLE,"13/5/2024, 13:04:02",si,.,.,CUMPLE
