Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Duración,aprobacion programador,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,Observaciones,correo de programador,correo de planeador,imagen_observacion,Fecha Programada
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",560001,LAVADORA DE CAJAS,13351031,Inspeccion Semanal,FUNCIONAMIENTO DE BOMBAS DE LAVADO,,"0,1111111111",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,ESTADO PIÑON CARDANICO,si,"0,0555555556",si,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,ESTADO PIÑON DE TRANSMISION,si,"0,0555555556",,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 7:35:41"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,RETENEDORES DE REDUCTORES,si,"0,0555555556",,,,,,Se requiere del desmontaje desarmado y cambio de retenedores en varios motoreductor ,Hector Fabian Blanco Romero,Jesús Andelfo Arias Arias,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/tVxsPmaclDAAXSbZznaY/pub/5rcrqZ08gAgcSsqCbLNk.jpg,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,ESTADO DE ACOPLES DE EJE MOV. VERTICAL,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 7:17:45"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,ESTADO DE RODILLOS MESA Y TRNASPOR.,si,"0,0555555556",si,,,,,En su mayoría presentan desgaste y hay que realizar su cambio ,Hector Fabian Blanco Romero,Jesús Andelfo Arias Arias,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/tVxsPmaclDAAXSbZznaY/pub/ZtK9F7rMChna4BOyEt59.jpg,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,ESTADO DE SEGUIDORES DE LEVA,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 7:20:08"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,ESTADO DE CADENA DOBLE EN DEPA Y PALET,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 7:32:05"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,ESTADO DE BANDA DE LONA ,si,"0,0555555556",si,,,,,La banda ya presenta deterioro por su uso normal y se amerita de su reemplazo dentro de poco ,Hector Fabian Blanco Romero,Jesús Andelfo Arias Arias,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/tVxsPmaclDAAXSbZznaY/pub/bRjZkCuoefWhOBIP7M3q.jpg,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,ESTADO DE CILINDROS NEUMATICOS,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 7:31:55"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,ESTADO MANGUERAS,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 7:31:48"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,ESTADO RODAMIENTOS MOTORES-REDUCTORES,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 7:21:06"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,ESTADO LUBRICONTROLES,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 7:20:56"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,ESTADO DE FOTOCELDAS Y SENSORES INDUCTIVOS,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 7:20:50"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,ESTADO DE PULSADORES TABLERO DE MANDO,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 7:20:43"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,ESTADO ELECTROVALVULAS,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 7:20:38"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 7:20:29"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,FUNCIONAMIENTO VENTILADORES DE VARIADORES,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 7:20:21"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",570002,TANDEM DE PALETIZADO,13351033,Inspección Semanal,ESTADO DE MOTORES,si,"0,0555555556",,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 7:34:08"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",599689,INSPECTOR ELECTRONICO,13351018,Inspeccion Semanal,ESTADO FOTOCELDAS,,"0,0909090909",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",599689,INSPECTOR ELECTRONICO,13351018,Inspeccion Semanal,ESTADO CRISTALES INSPECCION BOCA Y FONDO,,"0,0909090909",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",599689,INSPECTOR ELECTRONICO,13351018,Inspeccion Semanal,ESTADO CRSITSAL PROTECTOR FLASH DE FONDO,,"0,0909090909",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",599689,INSPECTOR ELECTRONICO,13351018,Inspeccion Semanal,ESTADO LAMPARAS DE FLASH INSPECCION PAREDES ,,"0,0909090909",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",599689,INSPECTOR ELECTRONICO,13351018,Inspeccion Semanal,ESTADO LAMPARA FLASH FINAL VIEW,,"0,0909090909",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",599689,INSPECTOR ELECTRONICO,13351018,Inspeccion Semanal,ESTADO ELECTOVALVULAS,,"0,0909090909",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",599689,INSPECTOR ELECTRONICO,13351018,Inspeccion Semanal,ESTADO AIRE ACONDICIONADO DE TABLEROS DE INSPECCION,,"0,0909090909",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",599689,INSPECTOR ELECTRONICO,13351018,Inspeccion Semanal,ESTADO CILINDROS RECHAZADORES,,"0,0909090909",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",599689,INSPECTOR ELECTRONICO,13351018,Inspeccion Semanal,ESTADO INSTRUMENTOS DE MEDICION,,"0,0909090909",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",599689,INSPECTOR ELECTRONICO,13351018,Inspeccion Semanal,ESTADO CORREAS DE AJUSTE DE ALTURA,,"0,0909090909",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",599689,INSPECTOR ELECTRONICO,13351018,Inspeccion Semanal,ESTADO DE PULSADORES TABLERO DE MANDO,,"0,0909090909",,,,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649006,COMPRESOR DE AIRE No. 3,13351045,Inspección Semanal,ESTADO INSTRUMENTOS DE MEDICION,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 6:37:04"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649006,COMPRESOR DE AIRE No. 3,13351045,Inspección Semanal,"FUGAS DE AGUA, AIRE O ACEITE",si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 6:37:19"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649006,COMPRESOR DE AIRE No. 3,13351045,Inspección Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 6:37:29"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649006,COMPRESOR DE AIRE No. 3,13351045,Inspección Semanal,ESTADO VALVULAS SOLENOIDE ,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 6:37:49"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649006,COMPRESOR DE AIRE No. 3,13351045,Inspección Semanal,NIVEL DE ACEITE,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 6:37:57"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649006,COMPRESOR DE AIRE No. 3,13351045,Inspección Semanal,REVISAR CONSUMO DE CORRIENTE,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 6:38:12"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649006,COMPRESOR DE AIRE No. 3,13351045,Inspección Semanal,ESTADO PULSADORES TABLERO DE MANDO,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 6:38:25"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649006,COMPRESOR DE AIRE No. 3,13351045,Inspección Semanal,RUIDOS EN VALVULAS DE DESCARGA,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 6:38:36"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649006,COMPRESOR DE AIRE No. 3,13351045,Inspección Semanal,ESTADO DE PRESOSTATOS,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 6:38:52"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649006,COMPRESOR DE AIRE No. 3,13351045,Inspección Semanal,ESTADO DE CORREAS,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 6:39:00"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649006,COMPRESOR DE AIRE No. 3,13351045,Inspección Semanal,"RUIDO, CALENTAMIENTO DE MOTOR",si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 6:39:09"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649158,COMPRESOR DE AIRE,13351046,Inspección Semanal,ESTADO INSTRUMENTOS DE MEDICION,si,"0,0909090909",si,,,,,Los manómetros del compresor están en malas condiciones  ya se pidieron  con las especificaciones a la espera de llegada.,GEISON ALEJANDRO CUADROS CARVAJAL,Jesús Andelfo Arias Arias,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/tVxsPmaclDAAXSbZznaY/pub/byXgXnKaj5FiYgD3poZV.jpg,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649158,COMPRESOR DE AIRE,13351046,Inspección Semanal,"FUGAS DE AGUA, AIRE O ACEITE",si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:22:19"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649158,COMPRESOR DE AIRE,13351046,Inspección Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:22:33"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649158,COMPRESOR DE AIRE,13351046,Inspección Semanal,ESTADO VALVULAS SOLENOIDE ,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:22:04"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649158,COMPRESOR DE AIRE,13351046,Inspección Semanal,NIVEL DE ACEITE,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:23:48"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649158,COMPRESOR DE AIRE,13351046,Inspección Semanal,REVISAR CONSUMO DE CORRIENTE,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:21:47"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649158,COMPRESOR DE AIRE,13351046,Inspección Semanal,ESTADO PULSADORES TABLERO DE MANDO,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:24:15"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649158,COMPRESOR DE AIRE,13351046,Inspección Semanal,RUIDOS EN VALVULAS DE DESCARGA,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:23:33"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649158,COMPRESOR DE AIRE,13351046,Inspección Semanal,ESTADO DE PRESOSTATOS,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:23:20"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649158,COMPRESOR DE AIRE,13351046,Inspección Semanal,ESTADO DE CORREAS,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:23:04"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649158,COMPRESOR DE AIRE,13351046,Inspección Semanal,"RUIDO, CALENTAMIENTO DE MOTOR",si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:22:50"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649668,COMPRESOR DE AIRE,13351047,Inspeccion Semanal,ESTADO INSTRUMENTOS DE MEDICION,si,"0,0909090909",si,,,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649668,COMPRESOR DE AIRE,13351047,Inspeccion Semanal,"FUGAS DE AGUA, AIRE O ACEITE",si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:21:32"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649668,COMPRESOR DE AIRE,13351047,Inspeccion Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:24:36"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649668,COMPRESOR DE AIRE,13351047,Inspeccion Semanal,ESTADO VALVULAS SOLENOIDE ,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:24:52"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649668,COMPRESOR DE AIRE,13351047,Inspeccion Semanal,NIVEL DE ACEITE,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:25:07"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649668,COMPRESOR DE AIRE,13351047,Inspeccion Semanal,REVISAR CONSUMO DE CORRIENTE,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:25:47"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649668,COMPRESOR DE AIRE,13351047,Inspeccion Semanal,ESTADO PULSADORES TABLERO DE MANDO,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:26:16"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649668,COMPRESOR DE AIRE,13351047,Inspeccion Semanal,RUIDOS EN VALVULAS DE DESCARGA,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:26:29"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649668,COMPRESOR DE AIRE,13351047,Inspeccion Semanal,ESTADO DE PRESOSTATOS,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:26:00"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649668,COMPRESOR DE AIRE,13351047,Inspeccion Semanal,ESTADO DE CORREAS,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:25:34"
EQUIPOS PARA SERVICIOS INDUSTRIALES,649668,COMPRESOR DE AIRE,13351047,Inspeccion Semanal,"RUIDO, CALENTAMIENTO DE MOTOR",si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"20/5/2024, 11:25:22"
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710052,PLANTA AGUAS RESIDUALES AZUCARADOS,13351057,Inspeccion Semanal,ESTADO INSTRUMENTOS DE MEDICION,,"0,1111111111",,,,,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710052,PLANTA AGUAS RESIDUALES AZUCARADOS,13351057,Inspeccion Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),,"0,1111111111",,,,,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710052,PLANTA AGUAS RESIDUALES AZUCARADOS,13351057,Inspeccion Semanal,ESTADO VALVULAS DE CIERRE RAPIDO,,"0,1111111111",,,,,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710052,PLANTA AGUAS RESIDUALES AZUCARADOS,13351057,Inspeccion Semanal,ESTADO BOMBAS DOSIFICADORAS,,"0,1111111111",,,,,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710052,PLANTA AGUAS RESIDUALES AZUCARADOS,13351057,Inspeccion Semanal,ESTADO BOMBAS DE RECIRCULACION,,"0,1111111111",,,,,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710052,PLANTA AGUAS RESIDUALES AZUCARADOS,13351057,Inspeccion Semanal,ESTADO BOMBAS SUMERGIBLES,,"0,1111111111",,,,,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710052,PLANTA AGUAS RESIDUALES AZUCARADOS,13351057,Inspeccion Semanal,"FUGAS DE AIRE, AGUA, SODA O LODO",,"0,1111111111",,,,,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710052,PLANTA AGUAS RESIDUALES AZUCARADOS,13351057,Inspeccion Semanal,ESTADO TANQUES DE ALMACENAMIENTO,,"0,1111111111",,,,,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710052,PLANTA AGUAS RESIDUALES AZUCARADOS,13351057,Inspeccion Semanal,ESTADO MOTOR Y BOMBA DE NEUTRALIZACION,,"0,1111111111",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710057,LAVADORA DE BOTELLONES,13351060,Inspeccion Semanal,INSPECCION DE SELLOS MECANICO DE BOMBAS,,"0,0769230769",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710057,LAVADORA DE BOTELLONES,13351060,Inspeccion Semanal,ESTADO DE RETENEDOR DE MOTOREDUCTOR PPAL ,,"0,0769230769",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710057,LAVADORA DE BOTELLONES,13351060,Inspeccion Semanal,ESTADO DE BOQUILLAS GUIAS DE BOTELLON,,"0,0769230769",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710057,LAVADORA DE BOTELLONES,13351060,Inspeccion Semanal,ESTADO DE CADENA CARDANICA,,"0,0769230769",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710057,LAVADORA DE BOTELLONES,13351060,Inspeccion Semanal,"FUGAS DE AGUA, VAPOR, AIRE, ETC",,"0,0769230769",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710057,LAVADORA DE BOTELLONES,13351060,Inspeccion Semanal,INSPECCION DE BOQUILLAS DE AGUA,,"0,0769230769",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710057,LAVADORA DE BOTELLONES,13351060,Inspeccion Semanal,ESTADO PIÑONES MOTOREDUCTOR PPAL,,"0,0769230769",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710057,LAVADORA DE BOTELLONES,13351060,Inspeccion Semanal,ESTADO DE BOQUILLAS,,"0,0769230769",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710057,LAVADORA DE BOTELLONES,13351060,Inspeccion Semanal,ESTADO DE CADENA TABLETOP,,"0,0769230769",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710057,LAVADORA DE BOTELLONES,13351060,Inspeccion Semanal,ESTADO DE PIÑONES Y CARRETOS TABLETOP,,"0,0769230769",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710057,LAVADORA DE BOTELLONES,13351060,Inspeccion Semanal,ESTADO DE TEFLON GUIA TABLETOP ,,"0,0769230769",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710057,LAVADORA DE BOTELLONES,13351060,Inspeccion Semanal,ESTADO EMPAQUETADURA DE FELULAS,,"0,0769230769",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710057,LAVADORA DE BOTELLONES,13351060,Inspeccion Semanal,REVISIÓN DE ESTADO DE NEOPRENO,,"0,0769230769",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710058,LAVADORA DE HUACALES,13351062,Inspeccion Semanal,INSPECION DE BOQUILLAS,,"0,1111111111",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710058,LAVADORA DE HUACALES,13351062,Inspeccion Semanal,INSPECION DE ENPAQUETADURA DE FELULAS,,"0,1111111111",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710058,LAVADORA DE HUACALES,13351062,Inspeccion Semanal,INSPECCION DE TEFLONE DE CARDANICA,,"0,1111111111",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710058,LAVADORA DE HUACALES,13351062,Inspeccion Semanal,INSPECCIONDE SELLOS.MECANICO DE BOMBA,,"0,1111111111",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710058,LAVADORA DE HUACALES,13351062,Inspeccion Semanal,INSPECION DE MALLA FILTRANTE,,"0,1111111111",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710058,LAVADORA DE HUACALES,13351062,Inspeccion Semanal,ESTADO DE CHUMACERA DE MALLA FILTRANTE,,"0,1111111111",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710058,LAVADORA DE HUACALES,13351062,Inspeccion Semanal,ESTA RETENEDOR MOTOREDUCTOR MALLA FILTRANTE,,"0,1111111111",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710058,LAVADORA DE HUACALES,13351062,Inspeccion Semanal,ESTADO PINON Y CADENA DE TRANSMISION DE MALLA FILTRANTE,,"0,1111111111",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710058,LAVADORA DE HUACALES,13351062,Inspeccion Semanal,INSPECCION DE FUGAS,,"0,1111111111",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710059,GENERADOR DE OZONO,13351063,Inspección Semanal,FUGAS DE AGUA O AIRE,,"0,3333333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710059,GENERADOR DE OZONO,13351063,Inspección Semanal,ESTADO SOLENOIDES ,,"0,3333333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710059,GENERADOR DE OZONO,13351063,Inspección Semanal,ESTADO INSTRUMENTOS DE MEDICION,,"0,3333333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710059,GENERADOR DE OZONO,13351063,Inspección Semanal,ESTADO CARCAZAS DE BUJIAS,,"0,3333333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710059,GENERADOR DE OZONO,13351063,Inspección Semanal,FUGAS DE CORRIENTE EN TRANSFORMADOR,,"0,3333333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710059,GENERADOR DE OZONO,13351063,Inspección Semanal,ESTADO DE BUJIAS GENERADORAS DE OZONO,,"0,3333333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710061,LLENADORA TAPONADORA BOTELLONES 20 L,13351064,Inspeccion Semanal,INSPECCION DE BARRAS ESTABILIZADORES,,"0,0833333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710061,LLENADORA TAPONADORA BOTELLONES 20 L,13351064,Inspeccion Semanal,ESTADO DE BUJES DE BARRAS ESTABILIZADORAS,,"0,0833333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710061,LLENADORA TAPONADORA BOTELLONES 20 L,13351064,Inspeccion Semanal,ESTADO DE BOQUILLAS DE LLENADO,,"0,0833333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710061,LLENADORA TAPONADORA BOTELLONES 20 L,13351064,Inspeccion Semanal,INSPECCION DE SELLO MECANICO DE BOMBA,,"0,0833333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710061,LLENADORA TAPONADORA BOTELLONES 20 L,13351064,Inspeccion Semanal,"FUGAS DE AGUA, AIRE, ECT.",,"0,0833333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710061,LLENADORA TAPONADORA BOTELLONES 20 L,13351064,Inspeccion Semanal,ESTADO DE CILINDROS NEUMATICOS,,"0,0833333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710061,LLENADORA TAPONADORA BOTELLONES 20 L,13351064,Inspeccion Semanal,ESTADO ELECTROVALVULAS,,"0,0833333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710061,LLENADORA TAPONADORA BOTELLONES 20 L,13351064,Inspeccion Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),,"0,0833333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710061,LLENADORA TAPONADORA BOTELLONES 20 L,13351064,Inspeccion Semanal,ESTADO DE FOTOCELDAS Y SENSORES INDUCTIVOS,,"0,0833333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710061,LLENADORA TAPONADORA BOTELLONES 20 L,13351064,Inspeccion Semanal,ESTADO DE PULSADORES TABLERO DE MANDO,,"0,0833333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710061,LLENADORA TAPONADORA BOTELLONES 20 L,13351064,Inspeccion Semanal,ESTADO DE VALVULAS ACTUADORAS,,"0,0833333333",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710061,LLENADORA TAPONADORA BOTELLONES 20 L,13351064,Inspeccion Semanal,REVISIÓN DE ESTADO DE PIEZAS-CORROSIÓN,,"0,0833333333",,,,,,,,,,
